timestamp,hostname,username,source_ip,source_port,event_type,action,status,message
2026-08-28T15:49:26.278530,db-prod-01,frank,192.168.1.26,46615,authentication,login,success,Aug 28 15:49:26 db-prod-01 sshd[2336]: Accepted password for frank from 192.168.1.26 port 46615 ssh2
2026-08-28T15:50:51.278530,srv-bastion,charlie,192.168.1.20,47681,authentication,login,success,Aug 28 15:50:51 srv-bastion sshd[3742]: Accepted password for charlie from 192.168.1.20 port 47681 ssh2
2026-08-28T15:52:02.278530,app-stage-02,emma,192.168.1.26,61563,authentication,login,success,Aug 28 15:52:02 app-stage-02 sshd[4081]: Accepted password for emma from 192.168.1.26 port 61563 ssh2
2026-08-28T15:53:46.278530,web-prod-01,david,192.168.1.20,50851,authentication,login,failed,Aug 28 15:53:46 web-prod-01 sshd[2091]: Failed password for david from 192.168.1.20 port 50851 ssh2
2026-08-28T15:55:16.278530,app-stage-02,frank,192.168.1.27,49436,authentication,login,success,Aug 28 15:55:16 app-stage-02 sshd[6787]: Accepted password for frank from 192.168.1.27 port 49436 ssh2
2026-08-28T15:56:31.278530,auth-server,charlie,192.168.1.21,41106,authentication,login,failed,Aug 28 15:56:31 auth-server sshd[3390]: Failed password for charlie from 192.168.1.21 port 41106 ssh2
2026-08-28T15:56:46.278530,db-prod-01,grace,192.168.1.18,39223,authentication,login,success,Aug 28 15:56:46 db-prod-01 sshd[5734]: Accepted password for grace from 192.168.1.18 port 39223 ssh2
2026-08-28T15:57:56.278530,srv-bastion,alice,192.168.1.14,56990,authentication,login,success,Aug 28 15:57:56 srv-bastion sshd[9518]: Accepted password for alice from 192.168.1.14 port 56990 ssh2
2026-08-28T15:59:02.278530,web-prod-01,jack,192.168.1.19,48098,authentication,login,failed,Aug 28 15:59:02 web-prod-01 sshd[6897]: Failed password for jack from 192.168.1.19 port 48098 ssh2
2026-08-28T16:00:19.278530,app-stage-02,david,192.168.1.22,47169,authentication,login,success,Aug 28 16:00:19 app-stage-02 sshd[7359]: Accepted password for david from 192.168.1.22 port 47169 ssh2
2026-08-28T16:00:31.278530,web-prod-01,alice,192.168.1.21,56302,authentication,login,success,Aug 28 16:00:31 web-prod-01 sshd[9217]: Accepted password for alice from 192.168.1.21 port 56302 ssh2
2026-08-28T16:01:21.278530,srv-bastion,grace,192.168.1.17,54724,authentication,login,success,Aug 28 16:01:21 srv-bastion sshd[1418]: Accepted password for grace from 192.168.1.17 port 54724 ssh2
2026-08-28T16:01:48.278530,web-prod-01,jack,192.168.1.24,63235,authentication,login,success,Aug 28 16:01:48 web-prod-01 sshd[7646]: Accepted password for jack from 192.168.1.24 port 63235 ssh2
2026-08-28T16:03:11.278530,auth-server,helen,192.168.1.17,60325,authentication,login,failed,Aug 28 16:03:11 auth-server sshd[6518]: Failed password for helen from 192.168.1.17 port 60325 ssh2
2026-08-28T16:04:44.278530,srv-bastion,bob,192.168.1.17,43015,authentication,login,failed,Aug 28 16:04:44 srv-bastion sshd[2803]: Failed password for bob from 192.168.1.17 port 43015 ssh2
2026-08-28T16:05:58.278530,auth-server,charlie,192.168.1.12,54057,authentication,login,failed,Aug 28 16:05:58 auth-server sshd[8021]: Failed password for charlie from 192.168.1.12 port 54057 ssh2
2026-08-28T16:06:08.278530,srv-bastion,helen,192.168.1.17,31221,authentication,login,success,Aug 28 16:06:08 srv-bastion sshd[4238]: Accepted password for helen from 192.168.1.17 port 31221 ssh2
2026-08-28T16:07:18.278530,auth-server,david,192.168.1.12,55826,authentication,login,success,Aug 28 16:07:18 auth-server sshd[3907]: Accepted password for david from 192.168.1.12 port 55826 ssh2
2026-08-28T16:08:43.278530,auth-server,david,192.168.1.13,64973,authentication,login,success,Aug 28 16:08:43 auth-server sshd[6207]: Accepted password for david from 192.168.1.13 port 64973 ssh2
2026-08-28T16:09:30.278530,auth-server,emma,192.168.1.16,41634,authentication,login,success,Aug 28 16:09:30 auth-server sshd[4938]: Accepted password for emma from 192.168.1.16 port 41634 ssh2
2026-08-28T16:10:22.278530,db-prod-01,ian,192.168.1.25,64696,authentication,login,success,Aug 28 16:10:22 db-prod-01 sshd[6358]: Accepted password for ian from 192.168.1.25 port 64696 ssh2
2026-08-28T16:12:05.278530,web-prod-01,ian,192.168.1.16,60253,authentication,login,success,Aug 28 16:12:05 web-prod-01 sshd[9624]: Accepted password for ian from 192.168.1.16 port 60253 ssh2
2026-08-28T16:12:18.278530,app-stage-02,david,192.168.1.15,50469,authentication,login,failed,Aug 28 16:12:18 app-stage-02 sshd[2521]: Failed password for david from 192.168.1.15 port 50469 ssh2
2026-08-28T16:13:32.278530,auth-server,david,192.168.1.18,45599,authentication,login,failed,Aug 28 16:13:32 auth-server sshd[7200]: Failed password for david from 192.168.1.18 port 45599 ssh2
2026-08-28T16:14:23.278530,db-prod-01,alice,192.168.1.15,35986,authentication,login,success,Aug 28 16:14:23 db-prod-01 sshd[5925]: Accepted password for alice from 192.168.1.15 port 35986 ssh2
2026-08-28T16:15:56.278530,web-prod-01,david,192.168.1.20,50289,authentication,login,success,Aug 28 16:15:56 web-prod-01 sshd[7407]: Accepted password for david from 192.168.1.20 port 50289 ssh2
2026-08-28T16:16:59.278530,auth-server,david,192.168.1.28,45829,authentication,privilege_elevation,success,Aug 28 16:16:59 auth-server sudo: david : TTY=pts/0 ; PWD=/home/david ; COMMAND=/usr/bin/apt-get update
2026-08-28T16:17:23.278530,srv-bastion,alice,192.168.1.28,33478,authentication,login,success,Aug 28 16:17:23 srv-bastion sshd[8118]: Accepted password for alice from 192.168.1.28 port 33478 ssh2
2026-08-28T16:18:22.278530,auth-server,david,192.168.1.26,50001,authentication,login,success,Aug 28 16:18:22 auth-server sshd[1763]: Accepted password for david from 192.168.1.26 port 50001 ssh2
2026-08-28T16:19:06.278530,srv-bastion,grace,192.168.1.23,43362,authentication,login,failed,Aug 28 16:19:06 srv-bastion sshd[6160]: Failed password for grace from 192.168.1.23 port 43362 ssh2
2026-08-28T16:19:45.278530,auth-server,emma,192.168.1.26,63748,authentication,login,success,Aug 28 16:19:45 auth-server sshd[2594]: Accepted password for emma from 192.168.1.26 port 63748 ssh2
2026-08-28T16:20:18.278530,web-prod-01,charlie,192.168.1.12,43765,authentication,login,success,Aug 28 16:20:18 web-prod-01 sshd[7965]: Accepted password for charlie from 192.168.1.12 port 43765 ssh2
2026-08-28T16:21:14.278530,db-prod-01,frank,192.168.1.25,44914,authentication,login,success,Aug 28 16:21:14 db-prod-01 sshd[3055]: Accepted password for frank from 192.168.1.25 port 44914 ssh2
2026-08-28T16:22:35.278530,app-stage-02,alice,192.168.1.28,48409,authentication,login,failed,Aug 28 16:22:35 app-stage-02 sshd[6170]: Failed password for alice from 192.168.1.28 port 48409 ssh2
2026-08-28T16:23:49.278530,db-prod-01,grace,192.168.1.20,44050,authentication,login,success,Aug 28 16:23:49 db-prod-01 sshd[5779]: Accepted password for grace from 192.168.1.20 port 44050 ssh2
2026-08-28T16:25:41.278530,app-stage-02,frank,192.168.1.27,50330,authentication,login,success,Aug 28 16:25:41 app-stage-02 sshd[4208]: Accepted password for frank from 192.168.1.27 port 50330 ssh2
2026-08-28T16:26:12.278530,web-prod-01,helen,192.168.1.28,51609,authentication,privilege_elevation,success,Aug 28 16:26:12 web-prod-01 sudo: helen : TTY=pts/0 ; PWD=/home/helen ; COMMAND=/usr/bin/apt-get update
2026-08-28T16:27:07.278530,app-stage-02,bob,192.168.1.18,43025,authentication,login,success,Aug 28 16:27:07 app-stage-02 sshd[9766]: Accepted password for bob from 192.168.1.18 port 43025 ssh2
2026-08-28T16:28:26.278530,web-prod-01,alice,192.168.1.25,52096,authentication,login,success,Aug 28 16:28:26 web-prod-01 sshd[5039]: Accepted password for alice from 192.168.1.25 port 52096 ssh2
2026-08-28T16:29:17.278530,auth-server,frank,192.168.1.25,52157,authentication,login,success,Aug 28 16:29:17 auth-server sshd[5428]: Accepted password for frank from 192.168.1.25 port 52157 ssh2
2026-08-28T16:29:59.278530,db-prod-01,jack,192.168.1.10,58598,authentication,login,success,Aug 28 16:29:59 db-prod-01 sshd[3106]: Accepted password for jack from 192.168.1.10 port 58598 ssh2
2026-08-28T16:31:57.278530,auth-server,charlie,192.168.1.23,52143,authentication,login,success,Aug 28 16:31:57 auth-server sshd[2587]: Accepted password for charlie from 192.168.1.23 port 52143 ssh2
2026-08-28T16:33:35.278530,app-stage-02,jack,192.168.1.16,49291,authentication,login,success,Aug 28 16:33:35 app-stage-02 sshd[9321]: Accepted password for jack from 192.168.1.16 port 49291 ssh2
2026-08-28T16:35:23.278530,auth-server,david,192.168.1.20,36409,authentication,login,success,Aug 28 16:35:23 auth-server sshd[8085]: Accepted password for david from 192.168.1.20 port 36409 ssh2
2026-08-28T16:37:23.278530,srv-bastion,frank,192.168.1.25,58283,authentication,login,success,Aug 28 16:37:23 srv-bastion sshd[4226]: Accepted password for frank from 192.168.1.25 port 58283 ssh2
2026-08-28T16:37:56.278530,web-prod-01,jack,192.168.1.28,37558,authentication,login,success,Aug 28 16:37:56 web-prod-01 sshd[7318]: Accepted password for jack from 192.168.1.28 port 37558 ssh2
2026-08-28T16:39:00.278530,app-stage-02,grace,192.168.1.12,34783,authentication,privilege_elevation,success,Aug 28 16:39:00 app-stage-02 sudo: grace : TTY=pts/0 ; PWD=/home/grace ; COMMAND=/usr/bin/apt-get update
2026-08-28T16:40:31.278530,web-prod-01,jack,192.168.1.20,59878,authentication,login,success,Aug 28 16:40:31 web-prod-01 sshd[8784]: Accepted password for jack from 192.168.1.20 port 59878 ssh2
2026-08-28T16:41:20.278530,auth-server,helen,192.168.1.26,43430,authentication,login,success,Aug 28 16:41:20 auth-server sshd[1028]: Accepted password for helen from 192.168.1.26 port 43430 ssh2
2026-08-28T16:41:47.278530,db-prod-01,grace,192.168.1.22,41808,authentication,login,success,Aug 28 16:41:47 db-prod-01 sshd[3659]: Accepted password for grace from 192.168.1.22 port 41808 ssh2
2026-08-28T16:42:24.278530,web-prod-01,alice,192.168.1.27,34984,authentication,login,success,Aug 28 16:42:24 web-prod-01 sshd[6699]: Accepted password for alice from 192.168.1.27 port 34984 ssh2
2026-08-28T16:43:28.278530,app-stage-02,emma,192.168.1.14,46371,authentication,login,success,Aug 28 16:43:28 app-stage-02 sshd[8740]: Accepted password for emma from 192.168.1.14 port 46371 ssh2
2026-08-28T16:44:25.278530,app-stage-02,emma,192.168.1.23,51449,authentication,login,success,Aug 28 16:44:25 app-stage-02 sshd[7163]: Accepted password for emma from 192.168.1.23 port 51449 ssh2
2026-08-28T16:45:29.278530,auth-server,emma,192.168.1.19,30994,authentication,login,success,Aug 28 16:45:29 auth-server sshd[6446]: Accepted password for emma from 192.168.1.19 port 30994 ssh2
2026-08-28T16:47:25.278530,auth-server,alice,192.168.1.22,53984,authentication,login,success,Aug 28 16:47:25 auth-server sshd[3416]: Accepted password for alice from 192.168.1.22 port 53984 ssh2
2026-08-28T16:48:49.278530,app-stage-02,emma,192.168.1.13,58587,authentication,login,success,Aug 28 16:48:49 app-stage-02 sshd[1355]: Accepted password for emma from 192.168.1.13 port 58587 ssh2
2026-08-28T16:49:49.278530,srv-bastion,emma,192.168.1.10,54857,authentication,login,success,Aug 28 16:49:49 srv-bastion sshd[6425]: Accepted password for emma from 192.168.1.10 port 54857 ssh2
2026-08-28T16:50:14.278530,web-prod-01,grace,192.168.1.20,54209,authentication,login,success,Aug 28 16:50:14 web-prod-01 sshd[2041]: Accepted password for grace from 192.168.1.20 port 54209 ssh2
2026-08-28T16:51:03.278530,auth-server,helen,192.168.1.23,42347,authentication,privilege_elevation,success,Aug 28 16:51:03 auth-server sudo: helen : TTY=pts/0 ; PWD=/home/helen ; COMMAND=/usr/bin/apt-get update
2026-08-28T16:52:20.278530,app-stage-02,charlie,192.168.1.14,30984,authentication,login,success,Aug 28 16:52:20 app-stage-02 sshd[6831]: Accepted password for charlie from 192.168.1.14 port 30984 ssh2
2026-08-28T16:54:16.278530,db-prod-01,alice,192.168.1.12,35158,authentication,login,success,Aug 28 16:54:16 db-prod-01 sshd[3559]: Accepted password for alice from 192.168.1.12 port 35158 ssh2
2026-08-28T16:55:38.278530,srv-bastion,helen,192.168.1.13,34567,authentication,login,success,Aug 28 16:55:38 srv-bastion sshd[8522]: Accepted password for helen from 192.168.1.13 port 34567 ssh2
2026-08-28T16:57:05.278530,app-stage-02,charlie,192.168.1.20,36173,authentication,login,success,Aug 28 16:57:05 app-stage-02 sshd[1254]: Accepted password for charlie from 192.168.1.20 port 36173 ssh2
2026-08-28T16:57:18.278530,srv-bastion,frank,192.168.1.29,32264,authentication,login,success,Aug 28 16:57:18 srv-bastion sshd[1954]: Accepted password for frank from 192.168.1.29 port 32264 ssh2
2026-08-28T16:58:10.278530,db-prod-01,jack,192.168.1.15,45249,authentication,login,success,Aug 28 16:58:10 db-prod-01 sshd[3798]: Accepted password for jack from 192.168.1.15 port 45249 ssh2
2026-08-28T16:59:53.278530,web-prod-01,ian,192.168.1.25,50921,authentication,login,success,Aug 28 16:59:53 web-prod-01 sshd[5711]: Accepted password for ian from 192.168.1.25 port 50921 ssh2
2026-08-28T17:01:39.278530,srv-bastion,alice,192.168.1.22,50288,authentication,login,success,Aug 28 17:01:39 srv-bastion sshd[2803]: Accepted password for alice from 192.168.1.22 port 50288 ssh2
2026-08-28T17:02:36.278530,auth-server,frank,192.168.1.12,54037,authentication,login,success,Aug 28 17:02:36 auth-server sshd[9684]: Accepted password for frank from 192.168.1.12 port 54037 ssh2
2026-08-28T17:03:21.278530,auth-server,david,192.168.1.14,64442,authentication,login,failed,Aug 28 17:03:21 auth-server sshd[7787]: Failed password for david from 192.168.1.14 port 64442 ssh2
2026-08-28T17:04:39.278530,web-prod-01,alice,192.168.1.24,58962,authentication,login,success,Aug 28 17:04:39 web-prod-01 sshd[8692]: Accepted password for alice from 192.168.1.24 port 58962 ssh2
2026-08-28T17:05:11.278530,auth-server,ian,192.168.1.26,57764,authentication,login,success,Aug 28 17:05:11 auth-server sshd[6903]: Accepted password for ian from 192.168.1.26 port 57764 ssh2
2026-08-28T17:06:35.278530,db-prod-01,jack,192.168.1.20,64545,authentication,login,success,Aug 28 17:06:35 db-prod-01 sshd[9815]: Accepted password for jack from 192.168.1.20 port 64545 ssh2
2026-08-28T17:08:31.278530,srv-bastion,helen,192.168.1.18,35568,authentication,login,failed,Aug 28 17:08:31 srv-bastion sshd[1267]: Failed password for helen from 192.168.1.18 port 35568 ssh2
2026-08-28T17:09:57.278530,srv-bastion,charlie,192.168.1.26,34807,authentication,login,success,Aug 28 17:09:57 srv-bastion sshd[8080]: Accepted password for charlie from 192.168.1.26 port 34807 ssh2
2026-08-28T17:10:10.278530,auth-server,helen,192.168.1.21,56969,authentication,login,success,Aug 28 17:10:10 auth-server sshd[3605]: Accepted password for helen from 192.168.1.21 port 56969 ssh2
2026-08-28T17:11:17.278530,db-prod-01,david,192.168.1.12,33291,authentication,login,success,Aug 28 17:11:17 db-prod-01 sshd[2662]: Accepted password for david from 192.168.1.12 port 33291 ssh2
2026-08-28T17:13:15.278530,app-stage-02,david,192.168.1.24,45131,authentication,login,success,Aug 28 17:13:15 app-stage-02 sshd[8622]: Accepted password for david from 192.168.1.24 port 45131 ssh2
2026-08-28T17:14:57.278530,web-prod-01,alice,192.168.1.25,35990,authentication,login,success,Aug 28 17:14:57 web-prod-01 sshd[9467]: Accepted password for alice from 192.168.1.25 port 35990 ssh2
2026-08-28T17:16:51.278530,srv-bastion,grace,192.168.1.27,36853,authentication,login,failed,Aug 28 17:16:51 srv-bastion sshd[2765]: Failed password for grace from 192.168.1.27 port 36853 ssh2
2026-08-28T17:17:27.278530,db-prod-01,helen,192.168.1.11,63076,authentication,login,success,Aug 28 17:17:27 db-prod-01 sshd[4655]: Accepted password for helen from 192.168.1.11 port 63076 ssh2
2026-08-28T17:17:44.278530,app-stage-02,david,192.168.1.12,52077,authentication,login,success,Aug 28 17:17:44 app-stage-02 sshd[5781]: Accepted password for david from 192.168.1.12 port 52077 ssh2
2026-08-28T17:19:18.278530,db-prod-01,helen,192.168.1.10,39234,authentication,login,success,Aug 28 17:19:18 db-prod-01 sshd[6340]: Accepted password for helen from 192.168.1.10 port 39234 ssh2
2026-08-28T17:19:49.278530,app-stage-02,ian,192.168.1.15,53765,authentication,login,failed,Aug 28 17:19:49 app-stage-02 sshd[5205]: Failed password for ian from 192.168.1.15 port 53765 ssh2
2026-08-28T17:20:52.278530,app-stage-02,ian,192.168.1.17,62611,authentication,login,success,Aug 28 17:20:52 app-stage-02 sshd[8515]: Accepted password for ian from 192.168.1.17 port 62611 ssh2
2026-08-28T17:21:30.278530,app-stage-02,david,192.168.1.11,62071,authentication,login,success,Aug 28 17:21:30 app-stage-02 sshd[3729]: Accepted password for david from 192.168.1.11 port 62071 ssh2
2026-08-28T17:22:05.278530,db-prod-01,jack,192.168.1.11,40999,authentication,login,success,Aug 28 17:22:05 db-prod-01 sshd[3247]: Accepted password for jack from 192.168.1.11 port 40999 ssh2
2026-08-28T17:22:48.278530,srv-bastion,grace,192.168.1.12,36079,authentication,login,failed,Aug 28 17:22:48 srv-bastion sshd[8271]: Failed password for grace from 192.168.1.12 port 36079 ssh2
2026-08-28T17:24:46.278530,db-prod-01,emma,192.168.1.12,39716,authentication,login,success,Aug 28 17:24:46 db-prod-01 sshd[3450]: Accepted password for emma from 192.168.1.12 port 39716 ssh2
2026-08-28T17:26:38.278530,srv-bastion,bob,192.168.1.20,48066,authentication,login,failed,Aug 28 17:26:38 srv-bastion sshd[7686]: Failed password for bob from 192.168.1.20 port 48066 ssh2
2026-08-28T17:28:38.278530,app-stage-02,bob,192.168.1.16,40567,authentication,login,success,Aug 28 17:28:38 app-stage-02 sshd[3731]: Accepted password for bob from 192.168.1.16 port 40567 ssh2
2026-08-28T17:29:13.278530,app-stage-02,frank,192.168.1.13,30267,authentication,login,failed,Aug 28 17:29:13 app-stage-02 sshd[9828]: Failed password for frank from 192.168.1.13 port 30267 ssh2
